number,value,params_alpha,user_attrs_mae_valid,user_attrs_rmse_valid,user_attrs_smape_valid,state,nivel,familia,params_l1_ratio,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_l2_regularization,params_learning_rate,params_max_iter,params_max_leaf_nodes,params_colsample_bytree,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample
37,0.6729002553564203,937.8118632537149,1.7205087300135513,2.1120147796069917,9.339574859283141,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
38,0.6144955795779032,74.82573141984301,1.9714741788311012,2.2928282899799752,10.60020867997109,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
39,0.7194642729332614,1.4944319945120823,1.550304404173589,1.9559193327528537,8.46447466599618,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
40,0.6445709398230398,13.07311604086945,1.8698132450133247,2.201574148951047,10.150541340065276,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
41,0.7283384022343897,0.49728290810683856,1.431794752055954,1.9247351420631567,7.854280269212402,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
42,0.7279162653817912,0.7017872692690775,1.4607410459955232,1.926229991259076,7.997941045215909,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
43,0.7072698566639521,2.3841543577165756,1.623516841786568,1.9979774080119566,8.846842437519186,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
44,0.7228190227260507,0.08953947394295607,1.3587327888414047,1.9441893567018078,7.509900198532564,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
45,0.7283498797322141,0.5656751245677705,1.441822538201769,1.924694482328903,7.904432414970759,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
46,0.7247857209197364,0.1635543615719936,1.373723149766284,1.937279718790625,7.577931966556535,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
47,0.6271927500309225,28.711447823477975,1.928679703557122,2.2547532687581477,10.423790683042238,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
48,0.6667181748723361,6.868331705921029,1.7928586754262628,2.131879561128036,9.757893674831616,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
49,0.7196649982678733,0.00235235530876822,1.339623031653759,1.9552194703515962,7.421767074235131,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
50,0.7204763145882555,0.02226057080971398,1.3440537182481431,1.952388124199132,7.442578323853477,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
51,0.728080396302992,0.6662577691922197,1.455910614153234,1.9256489172072642,7.974198461291506,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
52,0.7207202409753928,1.4002936343476426,1.54078427458768,1.9515360623719082,8.414239639599055,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
53,0.7271790106862954,0.30630856583746974,1.400763948966032,1.9288379409706358,7.706123453164876,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
54,0.7220993190320848,0.06702374726965536,1.3539218206880936,1.9467117757488057,7.4880948396627,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
55,0.7282079537623336,0.44645770267086726,1.4239372640542245,1.9251972033675169,7.814724235854915,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
56,0.6998646941615769,2.964352474831306,1.6595340200944344,2.023090884983108,9.034963905436303,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
57,0.7258419795353498,0.21524343087064773,1.3840000087055593,1.9335585536928614,7.6273789180917735,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
58,0.71957032485896,0.00011937800715915961,1.3391118925890861,1.9555495962109026,7.4193497388108405,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
59,0.7249301529748617,1.056330575416871,1.5032306945777592,1.9367713112834604,8.21392973305082,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
60,0.7213193890925547,0.04459245204063823,1.3489872849685847,1.949441590957984,7.4654356343051305,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
61,0.7282585464428825,0.4615684813245351,1.4263212962304272,1.9250180122882683,7.826747121770336,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
62,0.7105144004126458,2.1439838515561167,1.605986231298063,1.9868740280753379,8.755707403913679,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
63,0.7283643976565544,0.525248874431389,1.4359449344381403,1.9246430504683318,7.875088132702183,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
64,0.726604783274462,0.26198820228231023,1.392826038232425,1.9308667610874448,7.669103630340243,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
65,0.7282328654709862,0.6233634515268708,1.4500339268285332,1.925108972215221,7.945174120687493,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
66,0.7245604439315576,0.15386789816871968,1.3717460381114503,1.9380724379571934,7.568301088570265,COMPLETE,banco_rango,ridge,,,,,,,,,,,,,,,
