nivel,serie_id,primer_mes,ultimo_mes,meses_observados,observaciones_modelables,creditos_total,creditos_mediana,tasa_minima,tasa_maxima,tasa_std,meses_esperados,cobertura_meses,apta_modelo
banco,Banco Davivienda,2023-09,2026-03,31,28,772509,24358.0,20.70635070906913,32.2724336973479,3.739879811807647,31,1.0,True
banco,Banco Falabella,2023-09,2026-03,31,28,534597,18113.0,22.72325016857721,37.426073796973306,4.615151703466918,31,1.0,True
banco,BBVA Colombia,2023-09,2026-03,31,28,333561,10623.0,21.48684552386332,32.60716461438756,3.6260244465962006,31,1.0,True
banco,Banco Mundo Mujer,2023-09,2026-03,31,28,209524,6685.0,24.37136972074775,41.90766129032258,5.143165665491988,31,1.0,True
banco,Banco Caja Social,2023-09,2026-03,31,28,196698,6022.0,23.056316705336428,33.83572896417662,3.931002786512064,31,1.0,True
banco,Lulo Bank,2023-09,2026-03,31,28,166038,5271.0,20.75282140064783,30.66532791642484,3.3369447311857936,31,1.0,True
banco,Banco de Occidente,2023-09,2026-03,31,28,83433,2398.0,19.24805647341544,29.75138857142857,3.365066496736013,31,1.0,True
banco,Banco AV Villas,2023-09,2026-03,31,28,80873,2192.0,18.868521536670546,29.14957661290323,3.307974019198454,31,1.0,True
banco,Itaú,2023-09,2026-03,31,28,45138,1463.0,17.998195625759415,26.403834808259585,2.6626540102594123,31,1.0,True
banco,Bancoomeva,2023-09,2026-03,31,28,35150,1025.0,17.015150732127477,29.23279469164715,3.8959937201225014,31,1.0,True
banco,Banco Serfinanza,2023-09,2026-03,31,28,20308,616.0,16.726589211618258,23.974134615384614,1.9647785919910277,31,1.0,True
banco,Finandina,2023-09,2026-03,31,28,16319,521.0,21.042543604651165,32.34948888888889,3.192437168355972,31,1.0,True
banco,Banco Agrario,2023-09,2026-03,31,28,11001,345.0,21.66915470494418,30.061375661375664,2.782359320393834,31,1.0,True
banco,Banco Popular,2023-09,2026-03,31,28,1938,12.0,21.884444444444444,31.452662721893493,2.844670109182833,31,1.0,True
banco,Banco Unión,2023-09,2026-03,31,28,582,18.0,23.920357142857146,41.75,5.001782109860817,31,1.0,True
banco,Coopcentral,2023-09,2026-03,31,28,408,11.0,16.258235294117647,24.6,2.3551524090185803,31,1.0,True
banco,Banco GNB Sudameris,2023-09,2026-03,31,28,311,8.0,14.27727272727273,25.305,3.623463294809918,31,1.0,True
banco,Bancien,2023-09,2026-01,15,12,4709,415.0,14.03,39.8,9.065474913473436,29,0.5172413793103449,False
banco,Banco Contactar,2024-03,2025-12,8,5,3125,366.5,14.0,33.3,6.352485380448547,22,0.36363636363636365,False
banco,Banco Pichincha,2023-09,2025-05,12,9,463,17.5,18.90671052631579,29.492500000000003,3.631481967541906,21,0.5714285714285714,False
banco,Banco Santander,2024-05,2026-03,17,14,170,8.0,4.5,12.68125,2.4286310826336104,23,0.7391304347826086,False
banco,MiBanco,2023-09,2026-03,24,21,98,3.0,24.45,41.75,5.31733261582751,31,0.7741935483870968,False
rango,Menor o igual a 3 SMLMV,2023-09,2026-03,31,28,1771614,52072.0,23.14237155671587,37.11328481319748,4.379511904679224,31,1.0,True
rango,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2023-09,2026-03,31,28,1159575,36981.0,22.71552528523553,35.901378880580104,4.216134035332307,31,1.0,True
rango,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2023-09,2026-03,31,28,1001476,32728.0,21.97158478953731,34.41655837287316,4.03241266438166,31,1.0,True
rango,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2023-09,2026-03,31,28,700965,23157.0,20.655756269714853,32.78169527373302,3.896211139099881,31,1.0,True
rango,Mayor a 100 SMLMV,2023-09,2026-03,31,28,614390,7285.0,19.701067947838023,41.566336640630496,6.098563814776218,31,1.0,True
rango,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2023-09,2026-03,31,28,607731,19644.0,19.232627925678248,33.43651943005182,4.503718755384407,31,1.0,True
total,total_sistema,2023-09,2026-03,31,28,5855751,183781.0,21.791183564554977,37.54956435812492,4.737104834948809,31,1.0,True
