nivel,serie_id,primer_mes,ultimo_mes,meses_observados,observaciones_modelables,creditos_total,creditos_mediana,tasa_minima,tasa_maxima,tasa_std,meses_esperados,cobertura_meses,apta_modelo
banco_rango,Bancoomeva | Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2023-09,2026-02,30,27,11492,367.5,16.582153589315524,29.39509803921569,4.216445401035483,30,1.0,True
banco_rango,Itaú | Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2023-09,2026-02,30,27,10103,327.5,18.482316513761468,26.91391304347826,2.7594094878215976,30,1.0,True
banco_rango,Bancoomeva | Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2023-09,2026-02,30,27,9499,273.0,17.662540322580643,28.74113513513513,3.757873133904053,30,1.0,True
banco_rango,Banco de Occidente | Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2023-09,2026-02,30,27,9440,291.0,21.19665573770492,33.51048832271762,4.282945783002055,30,1.0,True
banco_rango,Banco Serfinanza | Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2023-09,2026-02,30,27,9039,262.5,18.65296052631579,23.51273092369478,1.4860163508974225,30,1.0,True
banco_rango,Banco Caja Social | Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2023-09,2026-02,30,27,7646,243.5,18.08324427480916,26.692857142857143,2.7579708917980006,30,1.0,True
banco_rango,Banco de Occidente | Mayor a 100 SMLMV,2023-09,2026-02,30,27,7168,243.0,16.94017857142857,23.709632653061224,1.9966005164823863,30,1.0,True
banco_rango,Finandina | Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2023-09,2026-02,30,27,7168,238.5,20.345111940298505,30.74019867549669,2.8565512951632357,30,1.0,True
banco_rango,Bancoomeva | Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2023-09,2026-02,30,27,7136,200.5,18.64701030927835,29.551824104234527,3.624907832128521,30,1.0,True
banco_rango,Banco de Bogotá | Mayor a 100 SMLMV,2023-09,2026-02,30,27,6240,192.5,13.57127118644068,21.126153846153844,2.1314347734049783,30,1.0,True
banco_rango,Banco AV Villas | Menor o igual a 3 SMLMV,2023-09,2026-02,30,27,5933,197.5,21.49358904109589,35.23533333333333,4.284034191056884,30,1.0,True
banco_rango,Itaú | Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2023-09,2026-02,30,27,5758,172.0,19.101296296296294,27.769052132701425,2.958014581669517,30,1.0,True
banco_rango,Itaú | Mayor a 100 SMLMV,2023-09,2026-02,30,27,4954,166.0,16.810945945945946,25.44292307692308,2.6133065229780432,30,1.0,True
banco_rango,Finandina | Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2023-09,2026-02,30,27,4910,165.5,21.12497267759563,34.423741007194245,3.7515845302294877,30,1.0,True
banco_rango,Banco Agrario | Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2023-09,2026-02,30,27,3976,133.0,21.622187500000003,28.06285714285714,2.284122690292093,30,1.0,True
banco_rango,Bancoomeva | Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2023-09,2026-02,30,27,3562,107.0,19.51,29.538590604026847,3.544817900883022,30,1.0,True
banco_rango,Lulo Bank | Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2023-09,2026-02,30,27,3433,114.0,19.25759776536313,29.403181818181817,2.9451515405809383,30,1.0,True
banco_rango,Banco Serfinanza | Menor o igual a 3 SMLMV,2023-09,2026-02,30,27,3350,106.0,18.33370860927152,24.083893129771,1.7833391035266644,30,1.0,True
banco_rango,Banco de Occidente | Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2023-09,2026-02,30,27,3187,83.5,20.795324675324675,34.717261904761905,4.738650283645011,30,1.0,True
banco_rango,Banco Serfinanza | Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2023-09,2026-02,30,27,3047,84.5,17.736238095238097,26.59659090909091,2.309715129420173,30,1.0,True
banco_rango,Banco Agrario | Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2023-09,2026-02,30,27,2978,96.5,21.69366412213741,35.95333333333333,4.1747763302049234,30,1.0,True
banco_rango,Banco AV Villas | Mayor a 100 SMLMV,2023-09,2026-02,30,27,2452,61.0,16.525506329113924,22.92888888888889,1.8848054138843526,30,1.0,True
banco_rango,Banco Serfinanza | Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2023-09,2026-02,30,27,2317,64.5,15.588666666666668,25.288666666666664,2.4277489814863378,30,1.0,True
banco_rango,Itaú | Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2023-09,2026-02,30,27,2291,60.5,19.177222222222223,28.22594594594595,3.022776144106851,30,1.0,True
banco_rango,Finandina | Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2023-09,2026-02,30,27,2193,70.0,23.629059829059827,35.98016666666667,3.7594015681700452,30,1.0,True
banco_rango,Banco Agrario | Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2023-09,2026-02,30,27,1896,57.0,21.59368421052632,25.76526315789474,1.3074387074296239,30,1.0,True
banco_rango,Bancoomeva | Menor o igual a 3 SMLMV,2023-09,2026-02,30,27,1485,45.0,19.953928571428573,29.77885714285714,3.4622416868567494,30,1.0,True
banco_rango,Finandina | Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2023-09,2026-02,30,27,1422,38.5,18.82659574468085,25.87826923076923,2.004117898715234,30,1.0,True
banco_rango,Banco Serfinanza | Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2023-09,2026-02,30,27,1364,23.0,13.352901785714286,22.812,3.1552328738468147,30,1.0,True
banco_rango,BBVA Colombia | Mayor a 100 SMLMV,2023-09,2026-02,30,27,1349,28.0,16.11815,25.45173913043478,1.7706830651555576,30,1.0,True
banco_rango,Banco de Occidente | Menor o igual a 3 SMLMV,2023-09,2026-02,30,27,1344,36.0,19.97342857142857,35.684814814814814,5.052178039336289,30,1.0,True
banco_rango,Banco Mundo Mujer | Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2023-09,2026-02,30,27,1118,28.5,24.259032258064515,41.38333333333333,5.144455479656997,30,1.0,True
banco_rango,Banco Agrario | Menor o igual a 3 SMLMV,2023-09,2026-02,30,27,1037,33.5,21.731186440677966,37.28000000000001,4.429211880337979,30,1.0,True
banco_rango,Bancoomeva | Mayor a 100 SMLMV,2023-09,2026-02,30,27,701,8.0,15.618607594936709,28.689285714285717,3.8743209833609473,30,1.0,True
banco_rango,Banco Agrario | Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2023-09,2026-02,30,27,658,18.0,21.66709090909091,30.457142857142856,2.482985564293632,30,1.0,True
banco_rango,Banco Popular | Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2023-09,2025-12,25,22,591,4.0,19.43,29.78316326530612,3.137814597095709,28,0.8928571428571429,True
banco_rango,Banco Popular | Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2023-09,2026-02,29,26,580,5.0,20.905,32.626444444444445,3.691654439928064,30,0.9666666666666667,True
banco_rango,Itaú | Menor o igual a 3 SMLMV,2023-09,2026-02,30,27,434,10.5,18.765,29.3025,3.2178998349426844,30,1.0,True
banco_rango,Banco Davivienda | Mayor a 100 SMLMV,2023-09,2026-01,28,25,347,11.0,15.522682926829267,30.14,3.587979140412926,29,0.9655172413793104,True
banco_rango,Finandina | Menor o igual a 3 SMLMV,2023-09,2026-02,27,24,331,12.0,22.27,36.81333333333333,3.2078199982799087,30,0.9,True
banco_rango,Banco Popular | Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2023-09,2025-12,26,23,321,2.0,22.3975,34.788448275862066,4.074549996964883,28,0.9285714285714286,True
