nivel,modelo,split,r2,mae,rmse,smape,n
banco,baseline_tasa_actual,test,0.8953441192122714,0.8487108682691581,1.224966505959871,5.206187185876084,126
banco_rango,xgboost,test,0.823641115445714,1.1177015321365174,1.4188046653730553,5.773966804434644,657
rango,baseline_tasa_actual,test,0.904801519754567,0.3924782343782414,0.4610515642529237,1.826880377913602,36
total,extra_trees,test,-0.2291578674772678,0.3276684563496772,0.4235584966895162,1.466707926902472,6
